,$0.67,,Series Cost:,$1.36,,,,,
 ,,,,,,,,,
$865.85,Payment Received,PayPal Fee,Postage,Other Costs,,Purchase Price Offset,,DVD Cost:,1.15
4/4/2018,$16.00,-$0.76,-$2.79,,Angels and Demons,$0.75,$12.05,,
4/4/2018,$5.00,-$0.45,-$2.79,,Scandal Season 1,,$0.62,,
4/7/2018,$6.50,-$0.49,-$2.79,,Genius,,$2.07,,
4/9/2018,$5.00,-$0.45,-$2.79,,The Pirate Fairy,$0.75,$1.37,,
4/9/2018,$10.00,-$0.59,-$2.79,,Dark Angel Season 2,$0.50,$5.97,,
4/9/2018,$4.75,-$0.44,-$2.79,,The Philadelphia Experiment II,$0.75,$1.12,,
4/9/2018,$60.00,-$2.04,-$3.34,,Doctor Who: The Invasion of Time,$0.50,$53.97,,
4/9/2018,$13.00,-$0.68,-$2.79,,Toxic Skies,$0.50,$8.88,,
4/9/2018,$5.75,-$0.47,-$2.79,,The Adjustment Bureau,$0.75,$2.09,,
4/9/2018,$5.75,-$0.47,-$2.79,,Air Bud,$0.50,$1.84,,
4/10/2018,$15.00,-$0.74,-$2.66,,Suits Season 4,,$10.46,,
4/12/2018,$7.00,-$0.50,-$2.79,,Batman Bluray,,$2.56,,
4/12/2018,$9.00,-$0.56,-$2.79,,Blue is the Warmest Color,$0.75,$5.25,,
4/12/2018,$7.00,-$0.50,-$2.79,,Trollhunter,$0.75,$3.31,,
4/14/2018,,,,-$15.00,Purchased DVDs,,,,
4/16/2018,$14.50,-$0.72,-$2.66,,James Bond Ultimate Edition Vol 3,$0.50,$10.47,,doNotMatch
4/16/2018,$18.00,-$0.82,-$2.66,,McMillan and Wife Complete Collection,-$22.69,-$9.32,,doNotMatch
4/16/2018,$5.25,-$0.45,-$2.79,,I Hope They Serve Beer in Hell,$0.50,$1.36,,
4/16/2018,$5.75,-$0.47,-$2.79,,Eyeborgs,$0.50,$1.84,,
4/20/2018,,$0.00,,-$70.92,eBay Fees,,-$72.07,,
4/21/2018,$10.00,-$0.59,-$2.79,,NYPD Blue Season 4,-$10.11,-$4.64,,
4/21/2018,$6.00,-$0.47,-$2.79,,The Miracle of Our Lady of Fatima,$0.50,$2.09,,
4/23/2018,$15.00,-$0.74,-$2.79,-$9.99,Z - The Beginning of Everything Season 1,,$0.34,,
4/23/2018,$7.00,-$0.50,-$2.79,,Midnight Run Four Movie Marathon,,$2.56,,
4/23/2018,$6.00,-$0.47,-$2.79,,The Angriest Man in Brooklyn,$0.75,$2.34,,doNotMatch
4/23/2018,$18.00,-$0.82,-$2.79,,Grand Theft Auto 5 PS3,$0.50,$13.74,,doNotMatch
4/25/2018,$6.00,-$0.47,-$2.79,,Assassin's Creed III PS3,$0.50,$2.09,,doNotMatch
4/26/2018,$10.00,-$0.59,-$2.66,,Murdoch Mysteries,,$5.60,,
4/26/2018,$25.00,-$1.03,-$2.79,,Local Hero,,$20.04,,
4/30/2018,$10.00,-$0.59,-$2.79,,NYPD Blue Season 5,-$14.98,-$9.51,,
4/30/2018,$7.00,-$0.50,-$2.79,,The Avengers,$0.75,$3.31,,
4/30/2018,$9.00,-$0.56,-$2.79,,Green Acres Season 2,$0.75,$5.25,,
5/1/2018,$10.00,-$0.59,-$2.79,,Dark Angel Season 1,$0.50,$5.97,,
5/2/2018,$11.00,-$0.62,-$3.68,,Heroes Seasons 1-3,-$7.00,-$1.45,,
5/2/2018,$5.00,-$0.45,-$2.79,,Ping Pong Summer,$0.75,$1.37,,
5/3/2018,$5.00,-$0.45,-$2.66,,That 70's Show Season 1 REPLACEMENT DISC 2,$0.25,$1.00,,
5/4/2018,$32.00,-$1.23,-$2.79,,Starchaser The Legend of Orin,$0.50,$27.33,,
5/4/2018,$7.50,-$0.52,-$2.79,,The Broken Circle Breakdown,$0.75,$3.79,,
5/5/2018,$4.50,-$0.43,-$2.79,,Girl Most Likely,$0.75,$0.88,,
5/5/2018,$5.50,-$0.46,-$2.79,,The Abyss,$0.75,$1.85,,
5/7/2018,$6.75,-$0.50,-$2.79,,Halloween 4 The Return of Michael Myers,,$2.31,,
5/9/2018,$9.00,-$0.56,-$2.66,,Murdoch Mysteries Season 1,,$4.63,,
5/12/2018,$7.50,-$0.52,-$2.79,,Austenland,$0.75,$3.79,,
5/12/2018,$5.25,-$0.45,-$2.79,,The Beguiled,$0.75,$1.61,,
5/13/2018,$4.50,-$0.43,-$2.79,,Girl Most Likely,$0.75,$0.88,,
5/13/2018,$5.00,-$0.45,-$2.79,,Stay,$0.75,$1.37,,
5/13/2018,$5.50,-$0.46,-$2.66,,PSI Factor Season 1 Disc 3 REPLACMENT DISC,$0.50,$1.73,,
5/15/2018,$6.50,-$0.49,-$2.79,,Bullet,$0.75,$2.82,,
5/15/2018,$6.50,-$0.49,-$2.79,,True Lies,$0.75,$2.82,,
5/15/2018,$10.00,-$0.59,-$2.79,,Rear Window INCL DIGITAL,$0.75,$6.22,,doNotMatch
5/16/2018,$5.50,-$0.46,-$2.66,,PSI Factor Season 1 Disc 4 REPLACMENT DISC,$0.50,$1.73,,
